term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,Unnamed: 0_load,n_load,p_load,i_load,dfidf_load,porter_stem_load,max_pos_load,max_pos_group_load,Unnamed: 0_vocab,n_vocab,p_vocab,i_vocab,dfidf_vocab,porter_stem_vocab,max_pos_vocab,max_pos_group_vocab,stop_vocab,Unnamed: 0,n,p,i,dfidf,porter_stem,max_pos,max_pos_group,stop
hail,-0.006155748431277684,0.004007691770153651,-0.005138897581995084,-0.0044427145304971475,0.0019361204106026775,-0.0026150502903709476,0.0032869099772352547,-0.0005853706075626964,-0.002340968531443336,0.00012248873656107222,4776,21,4.426569535083726e-05,14.463451390089634,28.43080571598864,hail,NN,NN,4776,21,4.426569535083726e-05,14.463451390089634,28.43080571598864,hail,NN,NN,0,4776,21,4.426569535083726e-05,14.463451390089634,28.43080571598864,hail,NN,NN,0
fifty,0.0011272518177240904,-0.00033357016494803824,-0.0016755299234715011,0.0005155252316035611,-0.0024746653207425445,-0.0014486599722618768,-0.0006691924117232641,-0.0049129486916799055,-0.0007923943165620718,0.003944404923374987,3747,21,4.426569535083726e-05,14.463451390089634,28.43080571598864,fifti,NN,NN,3747,21,4.426569535083726e-05,14.463451390089634,28.43080571598864,fifti,NN,NN,0,3747,21,4.426569535083726e-05,14.463451390089634,28.43080571598864,fifti,NN,NN,0
reluctant,0.0037901876741194187,-0.003980387701692407,-0.0012011568852930265,-0.001086939648290911,-0.00217161994465143,-0.00498073402356744,-0.0032293748223481125,-0.001770830443414241,-0.0006555148199913535,0.00039713005518779817,8484,14,2.951046356722484e-05,15.04841389081079,28.43080571598864,reluct,NN,NN,8484,14,2.951046356722484e-05,15.04841389081079,28.43080571598864,reluct,NN,NN,0,8484,14,2.951046356722484e-05,15.04841389081079,28.43080571598864,reluct,NN,NN,0
game,0.0014738023873677006,0.0006264696929783231,-0.0027299503476760794,-0.0009092088434328559,0.000255038703039803,-0.0007699003548215903,-0.0015414909096645223,-0.0005940644420460974,0.0020219668721446786,0.0022271258019594784,4288,14,2.951046356722484e-05,15.04841389081079,28.43080571598864,game,NN,NN,4288,14,2.951046356722484e-05,15.04841389081079,28.43080571598864,game,NN,NN,0,4288,14,2.951046356722484e-05,15.04841389081079,28.43080571598864,game,NN,NN,0
brooding,0.003171793892912157,0.0014371226804555809,-0.0019713448214935454,0.00010710893315882623,0.001596213686284514,-0.0006336892525771878,-0.0020619671519026325,-0.0023690136125255673,0.004801267935198195,0.0015845146864636448,1280,12,2.5294683057621287e-05,15.27080631214724,28.43080571598864,brood,NN,NN,1280,12,2.5294683057621287e-05,15.27080631214724,28.43080571598864,brood,NN,NN,0,1280,12,2.5294683057621287e-05,15.27080631214724,28.43080571598864,brood,NN,NN,0
lo,-0.0065884052127400785,0.004264214190896347,0.0005721485923854461,-0.005240765594904776,0.0018287834868607174,-0.00928314877234468,-0.002812874156522209,0.005532942980938248,0.005288030880518142,0.005693463368800413,6190,19,4.004991484123371e-05,14.607841299424807,28.43080571598864,lo,NN,NN,6190,19,4.004991484123371e-05,14.607841299424807,28.43080571598864,lo,NN,NN,0,6190,19,4.004991484123371e-05,14.607841299424807,28.43080571598864,lo,NN,NN,0
urgent,-0.00029101753927884654,0.001965458428874897,0.0002488263156689728,5.4724312614330865e-05,-0.001390681745222747,0.0017100388473885086,-5.159858558367293e-05,-0.001458273999866498,0.002580311239990578,0.0015106883384159292,11597,15,3.161835382202661e-05,14.948878217259876,28.43080571598864,urgent,NN,NN,11597,15,3.161835382202661e-05,14.948878217259876,28.43080571598864,urgent,NN,NN,0,11597,15,3.161835382202661e-05,14.948878217259876,28.43080571598864,urgent,NN,NN,0
peak,-0.003919297517343686,-0.001447493093524973,-0.0024027277592541365,0.0016167495372469952,0.00035508921868038055,0.004775582041598742,-0.002396799041193039,0.001261814009053884,-0.0018669223409270316,-5.536947945864993e-05,7589,16,3.3726244076828385e-05,14.855768812868396,28.43080571598864,peak,NN,NN,7589,16,3.3726244076828385e-05,14.855768812868396,28.43080571598864,peak,NN,NN,0,7589,16,3.3726244076828385e-05,14.855768812868396,28.43080571598864,peak,NN,NN,0
tight,0.003016270316787159,0.00047228470880533626,-0.002288166550984412,-0.00044316773079550637,-0.00018057429945308868,0.005866430090382442,-0.0006016089286498597,-0.0008371246869947748,-0.0006343400147590836,0.0008714288942324853,10860,15,3.161835382202661e-05,14.948878217259876,28.43080571598864,tight,NN,NN,10860,15,3.161835382202661e-05,14.948878217259876,28.43080571598864,tight,NN,NN,0,10860,15,3.161835382202661e-05,14.948878217259876,28.43080571598864,tight,NN,NN,0
beer,0.00245601428194703,-0.021385343413477174,0.001702239625185453,-0.010978111832173886,-0.008895252647357355,-0.008168013061874113,0.0033067407338992663,-0.0076475251563617504,-0.009106055659187208,-0.013861141570267192,759,27,5.69130368796479e-05,14.100881310704926,28.43080571598864,beer,NN,NN,759,27,5.69130368796479e-05,14.100881310704926,28.43080571598864,beer,NN,NN,0,759,27,5.69130368796479e-05,14.100881310704926,28.43080571598864,beer,NN,NN,0
bidding,-0.0009468179761064169,0.0006792681778271494,0.0008889022772611626,0.0008126693006494138,-0.001995654931016614,0.00057360802319261,0.00044402875475563317,0.00017295409778706304,0.0007318989494682855,0.003230290456554869,888,12,2.5294683057621287e-05,15.27080631214724,28.43080571598864,bid,NN,NN,888,12,2.5294683057621287e-05,15.27080631214724,28.43080571598864,bid,NN,NN,0,888,12,2.5294683057621287e-05,15.27080631214724,28.43080571598864,bid,NN,NN,0
greet,-0.0022303802339936904,-0.0034010336738783094,-0.0005092482806339013,-0.00030595409514037625,-0.003138246560565197,-0.002902710844193962,0.00015194389426996464,0.0003714348605672549,0.0007261868636312397,-0.004236752181730064,4611,13,2.740257331242306e-05,15.155329094727303,28.43080571598864,greet,NN,NN,4611,13,2.740257331242306e-05,15.155329094727303,28.43080571598864,greet,NN,NN,0,4611,13,2.740257331242306e-05,15.155329094727303,28.43080571598864,greet,NN,NN,0
fed,-0.000384888193230155,0.0006972623984842256,-0.0008313092193687621,-0.00017929009245082694,-0.0010716561393883158,-0.001136412551929139,-0.004127471935823642,-0.007164199755297655,-0.0019370695719496155,-0.000162043572223563,3676,16,3.3726244076828385e-05,14.855768812868396,28.43080571598864,fed,NN,NN,3676,16,3.3726244076828385e-05,14.855768812868396,28.43080571598864,fed,NN,NN,0,3676,16,3.3726244076828385e-05,14.855768812868396,28.43080571598864,fed,NN,NN,0
broad,-0.0003675165027440858,-0.0036053283431239625,0.0009441803240681363,0.0013405945834326373,0.000544453826823602,-0.0011680356343485353,-0.003209978361042124,-0.00263776821326,-0.0008267795176992325,-0.001578599711766867,1262,61,0.0001285813055429,12.92503147530551,28.233767122004267,broad,JJ,JJ,1262,61,0.0001285813055429,12.92503147530551,28.233767122004267,broad,JJ,JJ,0,1262,61,0.0001285813055429,12.92503147530551,28.233767122004267,broad,JJ,JJ,0
hung,0.0003372807713227367,-0.0014802083052399297,-0.0002898594674161133,0.0008781973196738239,0.000515891025382443,-0.0030083571013346214,-0.0016418020424777983,-0.0010140180466102142,0.002755544135227986,0.0007201289844276102,5338,59,0.0001243655250333,12.973125763506554,28.233767122004267,hung,NN,NN,5338,59,0.0001243655250333,12.973125763506554,28.233767122004267,hung,NN,NN,0,5338,59,0.0001243655250333,12.973125763506554,28.233767122004267,hung,NN,NN,0
thin,0.003937385826824115,-0.0034608884332076647,-0.0022535079118494034,-0.0008410290249383736,0.0014922858012596139,-0.0015098617076011417,-0.0006470007687382067,0.0014967751864340935,-0.0003978738377891617,0.00018582013733144562,10729,70,0.0001475523178361,12.726485795923429,28.233767122004267,thin,NN,NN,10729,70,0.0001475523178361,12.726485795923429,28.233767122004267,thin,NN,NN,0,10729,70,0.0001475523178361,12.726485795923429,28.233767122004267,thin,NN,NN,0
quick,0.0034250687972395607,-0.0031999203462033084,-0.0029338381954935014,-0.0006726117116195922,0.00019209786538401265,0.0008135794474780061,-0.005358092920445076,-0.005476534466154916,0.0005156961270174914,-0.0013575729331990103,8199,76,0.0001601996593649,12.607841299424807,28.233767122004267,quick,NN,NN,8199,76,0.0001601996593649,12.607841299424807,28.233767122004267,quick,NN,NN,0,8199,76,0.0001601996593649,12.607841299424807,28.233767122004267,quick,NN,NN,0
front,-4.348451905486396e-05,-0.003776074301896848,-0.0019117226837193978,-0.0023836940681446496,-0.0007114107573006817,-0.0028769153204228353,-0.003375730939909235,-0.0034054167764570368,-0.004066630629126451,0.0017946621351452277,4193,74,0.0001559838788553,12.646315447239443,28.233767122004267,front,NN,NN,4193,74,0.0001559838788553,12.646315447239443,28.233767122004267,front,NN,NN,0,4193,74,0.0001559838788553,12.646315447239443,28.233767122004267,front,NN,NN,0
door,-0.005815603270858276,-0.013109077820608597,0.009662679298797956,-0.00937057807539986,-0.00017624819999112728,0.0010828895639933593,-0.015935736010684078,-0.008745801109592732,-0.005133861910156027,0.006895048060588029,2868,236,0.0004974621001332,10.973125763506554,28.233767122004267,door,NN,NN,2868,236,0.0004974621001332,10.973125763506554,28.233767122004267,door,NN,NN,0,2868,236,0.0004974621001332,10.973125763506554,28.233767122004267,door,NN,NN,0
bare,-0.0008302103992076754,-0.0011662650663627882,-0.002703111724574639,0.0023101281932078415,-0.00043606583847330735,0.0012670490580895064,-0.0013848502001363107,0.0020426215313084244,-0.0006854217874282811,-0.001897732415023103,644,64,0.0001349049763073,12.855768812868396,28.233767122004267,bare,NN,NN,644,64,0.0001349049763073,12.855768812868396,28.233767122004267,bare,NN,NN,0,644,64,0.0001349049763073,12.855768812868396,28.233767122004267,bare,NN,NN,0
western,-0.0001695368871749661,-0.0019707498829435155,0.0003262459082575025,0.0030231751646069265,0.0007890621141635106,-0.0025728062306495003,-0.0020876405543959874,-0.0003009905484219966,-0.00117863744119618,-0.0003766918537663349,12008,67,0.0001412286470717,12.789679622410622,28.233767122004267,western,JJ,JJ,12008,67,0.0001412286470717,12.789679622410622,28.233767122004267,western,JJ,JJ,0,12008,67,0.0001412286470717,12.789679622410622,28.233767122004267,western,JJ,JJ,0
terror,-0.000653683351938016,0.00198040670320915,-0.0018381897783413257,0.0006319898972331091,0.0025968897575477418,-7.779014562672909e-05,-0.0011412179567628082,-0.002507306566011735,0.0011861836792875806,-0.000348630088401404,10674,70,0.0001475523178361,12.726485795923429,28.233767122004267,terror,NN,NN,10674,70,0.0001475523178361,12.726485795923429,28.233767122004267,terror,NN,NN,0,10674,70,0.0001475523178361,12.726485795923429,28.233767122004267,terror,NN,NN,0
trust,0.0008243730468713856,-0.0018482864084565609,0.0006155959665114063,-0.0005704424477676218,0.0006676669397233008,0.0011009811547288168,0.00030127510652494673,-0.0012456042555639845,-0.0032024442946411717,0.0008719292165418843,11161,70,0.0001475523178361,12.726485795923429,28.233767122004267,trust,NN,NN,11161,70,0.0001475523178361,12.726485795923429,28.233767122004267,trust,NN,NN,0,11161,70,0.0001475523178361,12.726485795923429,28.233767122004267,trust,NN,NN,0
desire,0.0012179558281491692,0.0005380541715431032,0.002900919088382732,0.0007253716738508645,-0.0036199307724405832,0.0006882932897746812,0.0037749547167531825,0.001841561532474022,0.00195582534611104,-0.0025838909826827214,2610,79,0.0001665233301293,12.551988064691292,28.233767122004267,desir,NN,NN,2610,79,0.0001665233301293,12.551988064691292,28.233767122004267,desir,NN,NN,0,2610,79,0.0001665233301293,12.551988064691292,28.233767122004267,desir,NN,NN,0
mist,-0.002615546781433718,-0.00629053162163259,0.00021639410471878214,-0.0010124445529255646,0.0014609544070103724,-0.004854933715152012,-0.00713637606592233,0.005599718609203716,-0.0010030784795206937,-0.0014015101684226815,6702,93,0.0001960337936965,12.316610001760363,28.233767122004267,mist,NN,NN,6702,93,0.0001960337936965,12.316610001760363,28.233767122004267,mist,NN,NN,0,6702,93,0.0001960337936965,12.316610001760363,28.233767122004267,mist,NN,NN,0
ride,-0.025251684892330633,0.008285662348570174,-0.01624025762360809,-0.009941289843565487,0.002217316188885303,0.0015852076786596067,0.004935282015912993,0.0016429553269797933,-0.0023793045386122217,0.00012759828952241053,8666,179,0.0003773123556095,11.37195303560414,28.233767122004267,ride,NN,NN,8666,179,0.0003773123556095,11.37195303560414,28.233767122004267,ride,NN,NN,0,8666,179,0.0003773123556095,11.37195303560414,28.233767122004267,ride,NN,NN,0
eastward,-0.00028634515203303283,0.0015246742266491363,-0.002221121920440711,-0.001117280582446657,0.002639517742067668,-0.0005158367981789074,-0.005453547781152714,-0.002348749178817041,0.0009870219779497993,0.0031090813091531914,3133,96,0.0002023574644609,12.27080631214724,28.233767122004267,eastward,NN,NN,3133,96,0.0002023574644609,12.27080631214724,28.233767122004267,eastward,NN,NN,0,3133,96,0.0002023574644609,12.27080631214724,28.233767122004267,eastward,NN,NN,0
drink,0.0010843225953454322,-0.005405623836737258,-0.0011019966932510662,-0.0005111682629924384,-0.004601434323348608,0.0009555104131478015,-0.004957127529565955,0.003037465557187949,0.0022397851070899712,-0.0007076154460827619,2964,84,0.0001770627814033,12.463451390089634,28.233767122004267,drink,NN,NN,2964,84,0.0001770627814033,12.463451390089634,28.233767122004267,drink,NN,NN,0,2964,84,0.0001770627814033,12.463451390089634,28.233767122004267,drink,NN,NN,0
escape,0.0007120510039828182,-0.0024289988354029676,-0.0026422160188122987,0.0019193707594916314,0.0010459299666041196,0.00183628830254702,-0.007287090137139637,-0.0054436940351918475,0.003916750568459013,0.0018226776435341424,3381,91,0.0001918180131869,12.3479741726697,27.55548895604324,escap,NN,NN,3381,91,0.0001918180131869,12.3479741726697,27.55548895604324,escap,NN,NN,0,3381,91,0.0001918180131869,12.3479741726697,27.55548895604324,escap,NN,NN,0
suppose,0.004447845866061857,-0.0042498412859520215,-0.0031293220093471475,0.0001026614867104548,-0.002197341808236682,0.0023101765086384007,0.0005682973580926465,-0.0017450484305371735,0.0009991134451819432,0.0010835580591018247,10411,79,0.0001665233301293,12.551988064691292,27.55548895604324,suppos,NN,NN,10411,79,0.0001665233301293,12.551988064691292,27.55548895604324,suppos,NN,NN,0,10411,79,0.0001665233301293,12.551988064691292,27.55548895604324,suppos,NN,NN,0
forth,-0.006311040554208362,0.0070272939558233315,0.0002711046844232794,-0.0018761853390348107,7.623081355093626e-05,-0.0010880782755076316,0.0018748460631770245,-0.0031231881378342573,0.004484272473823735,0.00404981079701711,4101,103,0.0002171126962445,12.169268285685176,27.55548895604324,forth,NN,NN,4101,103,0.0002171126962445,12.169268285685176,27.55548895604324,forth,NN,NN,0,4101,103,0.0002171126962445,12.169268285685176,27.55548895604324,forth,NN,NN,0
farewell,-0.005954185129338097,0.0003267637179781534,0.0019124298432877558,0.002290324976529146,-0.0030714629803294835,-0.003927056535548192,0.0037363673179584053,0.0026865651048335634,0.0023526371428630524,-0.0030377298798714564,3612,100,0.0002107890254801,12.21191262309367,27.55548895604324,farewel,NN,NN,3612,100,0.0002107890254801,12.21191262309367,27.55548895604324,farewel,NN,NN,0,3612,100,0.0002107890254801,12.21191262309367,27.55548895604324,farewel,NN,NN,0
large,0.0025511915310108034,-0.012931053388175765,0.0004667783234356044,-0.0037152876641776715,-0.0035061774850923375,-0.0014145546761681936,-0.0028113864886469093,-0.0028410938730687664,-0.005558330675591177,-0.0021088912927401822,5927,110,0.0002318679280281,12.074409099343736,27.55548895604324,larg,JJ,JJ,5927,110,0.0002318679280281,12.074409099343736,27.55548895604324,larg,JJ,JJ,0,5927,110,0.0002318679280281,12.074409099343736,27.55548895604324,larg,JJ,JJ,0
westward,0.0011297059586640914,-0.00048042290438664537,-0.0005106301653686192,0.0029281397026949822,0.0019891062794445426,-0.0019300018912506247,-0.0053197490887894735,-0.002443356127644617,0.0010375853560501641,0.0023596200301178364,12017,72,0.0001517680983457,12.685843811426082,27.55548895604324,westward,NN,NN,12017,72,0.0001517680983457,12.685843811426082,27.55548895604324,westward,NN,NN,0,12017,72,0.0001517680983457,12.685843811426082,27.55548895604324,westward,NN,NN,0
true,-0.0014418949956937297,-0.0003528784818973791,0.0010686348907193387,0.0021702661157104964,-0.0009454206929440779,-0.0017910104954121041,0.002104036660511835,0.0003132250573839003,0.0017548620015298546,-0.0001221038840861222,11147,87,0.0001833864521677,12.412825317019667,27.55548895604324,true,JJ,JJ,11147,87,0.0001833864521677,12.412825317019667,27.55548895604324,true,JJ,JJ,0,11147,87,0.0001833864521677,12.412825317019667,27.55548895604324,true,JJ,JJ,0
blew,-0.0020126310392533757,-0.0009009997304560902,-0.001030176961165386,-0.0005898892348438515,0.00029928914171590073,-0.0024330818459395638,-0.0004314536053283887,-0.002808361354317226,0.0017390347387931813,0.000635858437493239,975,53,0.0001117181835044,13.127848358305195,27.55548895604324,blew,NN,NN,975,53,0.0001117181835044,13.127848358305195,27.55548895604324,blew,NN,NN,0,975,53,0.0001117181835044,13.127848358305195,27.55548895604324,blew,NN,NN,0
aware,0.0037150991068861322,-0.0005289196459136308,-0.0009493753945761719,0.000818940161227179,-0.0006414179402993506,-0.0008377944144113398,-0.004890768691305385,-0.000633713159341279,0.0020734909569167714,0.0014965814273987224,554,72,0.0001517680983457,12.685843811426082,27.55548895604324,awar,JJ,JJ,554,72,0.0001517680983457,12.685843811426082,27.55548895604324,awar,JJ,JJ,0,554,72,0.0001517680983457,12.685843811426082,27.55548895604324,awar,JJ,JJ,0
speed,-0.00287598955454506,0.0018506580641327185,-0.0041293517858465925,0.0017976625383235758,0.0022849782949362412,-0.00012179417431784494,-0.0026480575363030416,0.001815160601089271,0.0007276965193186495,0.002182101762206218,9865,81,0.0001707391106389,12.51591880998377,27.55548895604324,speed,NN,NN,9865,81,0.0001707391106389,12.51591880998377,27.55548895604324,speed,NN,NN,0,9865,81,0.0001707391106389,12.51591880998377,27.55548895604324,speed,NN,NN,0
sit,-0.0031794751059786635,-0.0011797464359330453,-0.0005583154667634457,0.0002853637005434984,0.0006260736156524495,0.0009692722550034115,-0.0015642489978176697,0.002129904185839314,0.0008981538618755463,0.00019431327644977154,9492,66,0.0001391207568169,12.811374693509942,27.55548895604324,sit,NN,NN,9492,66,0.0001391207568169,12.811374693509942,27.55548895604324,sit,NN,NN,0,9492,66,0.0001391207568169,12.811374693509942,27.55548895604324,sit,NN,NN,0
