book_id,chap_num,term_str,n
4,9,promised,3
4,9,pulled,1
4,9,purpose,3
4,9,pursuit,1
4,9,quail,1
4,9,quick,5
4,9,quicken,1
4,9,quickly,4
4,9,race,1
4,9,radiance,2
4,9,rage,1
4,9,raised,1
4,9,ran,3
4,9,rang,1
4,9,rather,1
4,9,ravine,1
4,9,ravines,1
4,9,ray,1
4,9,reach,3
4,9,reached,1
4,9,ready,1
4,9,really,1
4,9,receded,1
4,9,received,1
4,9,reckoning,1
4,9,red,4
4,9,reek,3
4,9,reeled,2
4,9,regard,2
4,9,regret,1
4,9,relaxed,1
4,9,released,4
4,9,relentlessly,1
4,9,remaining,2
4,9,remembered,1
4,9,remorseless,1
4,9,remote,1
4,9,rent,1
4,9,report,1
4,9,resistance,1
4,9,resolution,1
4,9,returned,1
4,9,returning,1
4,9,revealing,2
4,9,reward,1
4,9,ridge,1
4,9,right,9
4,9,ring,1
4,9,rings,1
4,9,risen,1
4,9,rising,2
4,9,rival,1
4,9,road,3
4,9,rock,3
4,9,roof,1
4,9,roofless,1
4,9,rope,1
4,9,rose,2
4,9,round,3
4,9,ruin,1
4,9,run,4
4,9,running,6
4,9,rush,1
4,9,rushed,1
4,9,s,41
4,9,safe,2
4,9,sagging,1
4,9,said,17
4,9,sam,46
4,9,same,2
4,9,sauron,4
4,9,savage,1
4,9,save,2
4,9,saw,9
4,9,say,3
4,9,scythe,1
4,9,sea,1
4,9,second,1
4,9,secrecy,1
4,9,see,8
4,9,seemed,14
4,9,seen,2
4,9,seldom,2
4,9,send,1
4,9,sense,4
4,9,senses,2
4,9,separated,1
4,9,served,1
4,9,shadow,9
4,9,shall,2
4,9,shape,2
4,9,sharp,2
4,9,sharpened,1
4,9,shattered,1
4,9,she,30
4,9,shelob,9
4,9,shine,1
4,9,shire,1
4,9,shone,1
4,9,shore,1
4,9,short,2
4,9,shot,1
4,9,should,2
4,9,shout,1
4,9,shouting,1
4,9,shrank,1
4,9,shrillness,1
4,9,shrouded,1
4,9,shutting,1
4,9,sickly,1
4,9,sickness,1
4,9,side,6
4,9,sideways,1
4,9,sight,1
4,9,silence,1
4,9,silmaril,1
4,9,silver,3
4,9,simple,1
4,9,since,2
4,9,sing,1
4,9,single,1
4,9,six,1
4,9,size,1
4,9,skill,1
4,9,sky,3
4,9,slaves,1
4,9,sleep,1
4,9,slept,1
4,9,slew,1
4,9,slipped,1
4,9,slithered,1
4,9,slope,1
4,9,slow,2
4,9,slowly,7
4,9,smaller,1
4,9,smell,3
4,9,smells,1
4,9,smoke,1
4,9,smokes,1
4,9,smooth,1
4,9,smote,1
4,9,smãagol,7
4,9,snake,1
4,9,snapped,1
4,9,snare,1
4,9,sneak,1
4,9,sniffed,1
4,9,so,18
4,9,soft,2
4,9,softly,1
4,9,sombre,1
4,9,some,18
4,9,something,3
4,9,sometimes,1
4,9,song,1
4,9,soon,3
4,9,sorry,1
4,9,sound,4
4,9,space,1
4,9,spare,1
4,9,sparkled,2
4,9,spat,1
4,9,speak,1
4,9,speaking,1
4,9,speed,2
4,9,spell,1
4,9,spider,4
4,9,spines,1
4,9,spite,1
4,9,spoke,2
4,9,spoken,1
4,9,sprang,2
4,9,spread,1
4,9,spring,1
4,9,springing,2
4,9,sprinter,1
4,9,spun,2
4,9,squeal,1
4,9,squealed,1
4,9,squeezed,1
4,9,squelching,1
4,9,stab,1
4,9,staff,4
4,9,staggered,1
4,9,stagnant,1
4,9,stalk,1
4,9,stand,2
4,9,standing,2
4,9,star,11
4,9,stare,1
4,9,staring,1
4,9,stars,1
4,9,starting,1
4,9,startling,1
4,9,statues,1
4,9,stay,1
4,9,steadily,4
4,9,steel,1
4,9,steeply,1
4,9,stench,6
4,9,stenches,1
4,9,step,2
4,9,stepped,1
4,9,steps,5
4,9,stiff,1
4,9,stifled,1
4,9,still,20
4,9,sting,2
4,9,stirred,1
4,9,stomach,1
4,9,stone,4
4,9,stones,1
4,9,stony,1
4,9,stood,4
4,9,stop,1
4,9,straight,3
4,9,strength,4
4,9,stricken,1
4,9,stride,1
4,9,strides,1
4,9,stroke,4
4,9,strong,2
4,9,stronger,2
4,9,struck,2
4,9,struggled,1
4,9,struggling,1
4,9,strung,1
4,9,stuck,1
4,9,stumbled,2
4,9,stupid,1
4,9,sturdy,1
4,9,succeeded,1
4,9,such,6
4,9,sudden,3
4,9,suddenly,7
4,9,sullen,1
4,9,summit,1
4,9,sun,2
4,9,sunset,1
4,9,sure,1
4,9,surprise,1
4,9,sward,1
4,9,swayed,1
4,9,swaying,1
4,9,sweeping,1
4,9,sweeter,1
4,9,swept,1
4,9,swifter,1
4,9,swiftly,2
4,9,swollen,2
4,9,sword,12
4,9,swung,1
4,9,t,9
4,9,take,5
4,9,taken,1
4,9,takes,1
4,9,tale,1
4,9,tales,1
4,9,tear,1
4,9,tell,3
4,9,tells,1
4,9,tentacles,1
4,9,terrible,1
4,9,terror,2
4,9,than,10
4,9,that,54
4,9,the,273
4,9,their,17
4,9,them,26
4,9,themselves,1
4,9,then,23
4,9,there,22
4,9,they,67
4,9,thick,1
4,9,thicker,1
4,9,thin,1
4,9,thing,2
4,9,things,6
4,9,thinking,2
4,9,thinner,1
4,9,this,22
4,9,thong,1
4,9,those,3
4,9,though,3
4,9,thought,8
4,9,thousand,1
4,9,thread,2
4,9,three,4
4,9,throat,2
4,9,through,14
4,9,thrown,1
4,9,throws,1
4,9,thrust,3
4,9,thunder,1
4,9,tightening,1
4,9,till,2
4,9,time,5
4,9,times,1
4,9,to,88
4,9,together,2
4,9,tom,1
4,9,too,4
4,9,took,1
4,9,top,1
4,9,toppled,1
4,9,tore,1
4,9,torech,1
4,9,torment,1
4,9,torn,1
4,9,tossing,1
4,9,touch,1
4,9,touching,1
4,9,towards,2
4,9,tower,2
4,9,towered,1
4,9,towers,1
4,9,trap,2
4,9,trapped,2
4,9,treachery,1
4,9,tremor,1
4,9,trick,2
4,9,tried,2
4,9,trouble,1
4,9,troubled,1
4,9,trying,2
4,9,tumbling,1
4,9,tunnel,11
4,9,turn,2
4,9,turned,3
4,9,turning,2
4,9,twenty,1
4,9,twisted,2
4,9,two,4
4,9,ugh,1
4,9,unabated,1
4,9,unaware,1
4,9,unbearably,1
4,9,undefeated,1
4,9,under,3
4,9,underground,1
4,9,underneath,1
4,9,uneasy,1
4,9,unexpectedly,1
4,9,ungol,2
4,9,ungoliant,1
4,9,unhappy,2
4,9,unless,1
4,9,unmasked,1
4,9,unnameable,1
4,9,unseen,2
4,9,unshapen,1
4,9,unsheathed,1
4,9,until,5
4,9,untroubled,1
4,9,up,19
4,9,upon,11
4,9,upper,2
4,9,upthrusting,1
4,9,urge,1
4,9,urgency,1
4,9,us,7
4,9,use,1
4,9,used,1
4,9,useful,1
4,9,uses,1
4,9,utter,1
4,9,utterly,1
4,9,vain,1
4,9,vale,2
4,9,valley,1
4,9,vapour,1
4,9,vast,2
4,9,ve,3
4,9,veil,1
4,9,venomous,1
4,9,veritable,1
4,9,very,3
4,9,vice,1
4,9,victim,1
4,9,view,1
4,9,violence,1
4,9,visible,1
4,9,voice,5
4,9,void,1
4,9,vomit,1
4,9,waded,1
4,9,wait,1
4,9,waiting,2
4,9,walked,6
4,9,walking,2
4,9,wall,4
4,9,walls,2
4,9,warrant,1
4,9,wary,1
4,9,was,82
4,9,watch,2
4,9,watcher,1
4,9,wavered,2
4,9,waxed,1
4,9,way,12
4,9,ways,1
4,9,we,18
4,9,weariness,2
4,9,weathered,1
4,9,weaving,1
4,9,web,3
4,9,webs,3
4,9,weeks,1
4,9,weight,2
4,9,welcome,1
4,9,well,4
4,9,went,7
4,9,were,21
4,9,west,1
4,9,what,9
4,9,wheeled,2
4,9,when,8
4,9,whence,1
4,9,where,4
4,9,whether,2
4,9,which,12
4,9,while,9
4,9,whipping,1
4,9,whirled,1
4,9,whispered,2
4,9,whistling,1
4,9,white,2
4,9,who,4
4,9,whole,1
4,9,why,3
4,9,wickedness,1
4,9,wide,4
4,9,wider,3
4,9,width,1
4,9,wild,2
4,9,wildly,1
4,9,will,6
4,9,wind,1
4,9,winding,1
4,9,window,1
4,9,windowed,1
4,9,windowless,1
4,9,wine,1
4,9,wish,1
4,9,with,35
4,9,within,4
4,9,without,2
4,9,won,1
4,9,wonder,2
4,9,world,3
4,9,worse,2
4,9,worshipped,1
4,9,worth,1
4,9,would,11
4,9,wouldn,1
4,9,woven,1
4,9,wrapped,1
4,9,wrath,1
4,9,wrist,2
4,9,writhed,1
4,9,wrong,2
4,9,wrought,1
4,9,yards,1
4,9,yearning,1
4,9,years,3
4,9,yelled,1
4,9,yes,11
4,9,yet,9
4,9,yielding,1
4,9,you,11
4,9,ã,3
4,10,a,131
4,10,abode,1
4,10,about,15
4,10,above,5
4,10,account,1
4,10,across,2
4,10,actual,1
4,10,advice,1
4,10,after,3
4,10,afterwards,1
4,10,again,17
4,10,against,9
4,10,age,1
4,10,ages,2
4,10,ago,3
4,10,agony,1
4,10,ah,4
4,10,ahead,6
4,10,air,4
4,10,alive,2
4,10,all,39
4,10,almost,6
4,10,alone,8
4,10,along,1
4,10,already,5
4,10,altogether,1
4,10,always,3
4,10,am,2
4,10,among,2
4,10,an,9
4,10,and,283
4,10,anger,2
4,10,angry,1
4,10,anguish,1
4,10,anigh,1
4,10,ankle,1
4,10,another,4
4,10,answer,2
4,10,answered,1
4,10,anxiously,1
4,10,any,14
4,10,anyhow,2
4,10,anything,3
4,10,anyway,4
4,10,appeared,1
4,10,approached,1
4,10,approaching,1
4,10,arch,1
4,10,arches,1
4,10,are,10
4,10,aren,1
4,10,armed,1
4,10,article,1
4,10,as,61
4,10,aside,2
4,10,asleep,3
4,10,at,44
4,10,attention,1
4,10,attentively,1
4,10,awake,2
4,10,aware,5
4,10,away,14
4,10,axe,1
4,10,ay,2
4,10,babel,1
4,10,back,17
4,10,backwards,1
4,10,bad,2
4,10,bag,1
4,10,band,1
4,10,banging,1
4,10,barrow,1
4,10,bars,1
4,10,battle,1
4,10,baying,1
4,10,be,39
4,10,beak,1
4,10,beams,1
4,10,bear,2
4,10,bearer,2
4,10,beasts,1
4,10,beat,1
4,10,beating,1
4,10,beautiful,2
4,10,beauty,1
4,10,became,1
4,10,been,9
4,10,before,17
4,10,began,6
4,10,begin,1
4,10,beginning,2
4,10,begun,1
4,10,behind,7
4,10,being,2
4,10,belly,4
4,10,belong,1
4,10,beloved,2
4,10,below,6
4,10,bend,1
4,10,bending,2
4,10,beneath,2
4,10,bent,3
4,10,beren,1
4,10,beside,1
4,10,best,2
4,10,better,1
4,10,between,1
4,10,beyond,4
4,10,big,6
4,10,biggest,1
4,10,bilbo,2
4,10,binding,1
4,10,binds,1
4,10,bit,5
4,10,bite,1
4,10,bitter,2
4,10,black,7
4,10,blackness,1
4,10,blade,5
4,10,blank,1
4,10,blaring,1
4,10,blasted,1
4,10,blazed,2
4,10,blazing,1
4,10,blind,2
4,10,block,2
4,10,blocked,2
4,10,blood,2
4,10,blot,1
4,10,blow,1
4,10,blue,1
4,10,bodies,1
4,10,body,8
4,10,bolt,1
4,10,bolted,1
4,10,boned,1
4,10,boom,1
4,10,borne,1
4,10,bosses,2
4,10,both,4
4,10,bound,1
4,10,bounds,1
4,10,bowed,2
4,10,bows,1
4,10,brandished,1
4,10,brave,1
4,10,brazen,1
4,10,break,1
4,10,breast,4
4,10,breath,1
4,10,bright,2
4,10,brightly,1
4,10,bring,1
4,10,bringing,1
4,10,brink,1
4,10,broad,1
4,10,broke,1
4,10,brought,1
4,10,brow,1
4,10,brute,1
4,10,bubbled,1
4,10,bubbling,1
4,10,bulk,1
4,10,bump,1
4,10,burden,3
4,10,burned,2
4,10,burst,1
4,10,business,2
4,10,busy,1
4,10,but,71
4,10,by,22
4,10,bye,2
4,10,byways,1
4,10,called,1
4,10,calling,1
4,10,came,18
4,10,can,14
4,10,cap,1
4,10,captain,1
4,10,captains,2
4,10,care,1
4,10,carrion,2
4,10,carry,1
4,10,carrying,2
4,10,cat,1
4,10,catch,4
4,10,catching,1
4,10,caught,4
4,10,certainly,1
4,10,chafed,1
4,10,chain,3
4,10,challenges,1
4,10,chamber,1
4,10,chambers,1
4,10,chance,2
4,10,change,1
4,10,changed,1
4,10,chapter,1
4,10,charged,1
4,10,choices,1
4,10,choose,1
4,10,city,2
4,10,civil,2
4,10,clamour,3
4,10,clang,1
4,10,clasp,1
4,10,claw,3
4,10,claws,1
4,10,clean,1
4,10,clear,2
4,10,clearly,1
4,10,cleft,5
4,10,clever,1
4,10,cliff,4
4,10,cliffs,1
4,10,clink,1
4,10,cloak,1
4,10,close,2
4,10,closed,1
4,10,cluster,1
4,10,clustered,2
4,10,clutching,2
4,10,coat,1
4,10,cold,7
4,10,come,13
4,10,comes,1
4,10,comfort,1
4,10,coming,3
4,10,command,1
4,10,comment,1
4,10,companions,1
4,10,company,4
4,10,composed,1
4,10,confer,1
4,10,consider,1
4,10,constantly,1
4,10,convinced,1
4,10,convulsive,1
4,10,cords,4
4,10,corner,3
4,10,corruption,1
4,10,could,30
4,10,couldn,1
4,10,council,3
4,10,count,1
4,10,countless,1
4,10,couple,1
4,10,courage,2
4,10,course,2
4,10,cowed,1
4,10,cowered,1
4,10,cowering,1
4,10,crack,3
4,10,cranny,1
4,10,crash,1
4,10,crawl,1
4,10,crawled,1
4,10,creature,3
4,10,creep,1
4,10,creeps,1
4,10,cried,4
4,10,cries,3
4,10,crouched,2
4,10,cruel,1
4,10,crumbled,1
4,10,crush,1
4,10,crushed,1
4,10,cry,1
4,10,crying,1
4,10,cunning,1
4,10,curse,1
4,10,cursed,1
4,10,cut,4
4,10,d,14
4,10,dab,1
4,10,damned,1
4,10,danger,1
4,10,dangerous,1
4,10,daresay,1
4,10,dark,12
4,10,darkness,3
4,10,darting,1
4,10,day,2
4,10,days,2
4,10,dead,11
4,10,deafening,1
4,10,deal,2
4,10,dear,5
4,10,death,4
4,10,debate,1
4,10,debating,1
4,10,decision,1
4,10,decisions,1
4,10,deep,6
4,10,deeper,2
4,10,defeat,1
4,10,defence,1
4,10,delighted,1
4,10,delved,1
4,10,descending,1
4,10,description,2
4,10,despair,1
4,10,desperate,3
4,10,devils,1
4,10,di,1
4,10,did,16
4,10,didn,6
4,10,die,1
4,10,died,1
4,10,difficult,1
4,10,dim,1
4,10,dimly,2
4,10,dimmed,1
4,10,diriel,1
4,10,disappear,1
4,10,distance,1
4,10,distinguish,1
4,10,distorted,1
4,10,disturbed,1
4,10,do,20
4,10,does,2
4,10,doesn,2
4,10,dogs,1
4,10,doing,3
4,10,don,19
4,10,done,7
4,10,doom,1
4,10,door,1
4,10,doors,2
4,10,double,2
4,10,doubt,4
4,10,doughtiest,1
4,10,down,21
4,10,drabbling,1
4,10,drag,2
4,10,dragging,2
4,10,dragons,1
4,10,draw,2
4,10,drawing,2
4,10,dreadful,5
4,10,dream,1
4,10,dreamed,1
4,10,dreams,1
4,10,drew,6
4,10,driving,1
4,10,dropped,1
4,10,dropping,1
4,10,drove,1
4,10,drowned,1
4,10,drunken,1
4,10,dull,1
4,10,dungeons,1
4,10,dusk,2
4,10,dwarf,1
4,10,eager,1
4,10,ear,1
4,10,early,1
4,10,ears,3
4,10,earth,1
4,10,easier,1
4,10,easy,2
4,10,eat,2
4,10,effort,2
4,10,eh,2
4,10,either,3
4,10,elbereth,2
4,10,elf,3
4,10,elrond,2
4,10,else,2
4,10,elsewhere,1
4,10,elven,3
4,10,elves,2
4,10,elvish,4
4,10,em,5
4,10,empty,1
4,10,end,6
4,10,ends,1
4,10,endured,1
4,10,enemies,2
4,10,enemy,3
4,10,enough,6
4,10,enquire,1
4,10,entered,1
4,10,entrapped,1
4,10,entry,1
4,10,errand,2
4,10,escape,4
4,10,especially,1
4,10,even,8
4,10,evening,2
4,10,ever,10
4,10,every,3
4,10,everywhere,1
4,10,evil,1
4,10,exchanges,1
4,10,exhaustion,1
4,10,expect,2
4,10,explain,1
4,10,eye,8
4,10,eyeing,1
4,10,eyes,7
4,10,face,9
4,10,fail,2
4,10,faintest,1
4,10,faintly,1
4,10,fair,1
4,10,fall,1
4,10,fallen,5
4,10,fancied,1
4,10,fanuilos,1
4,10,far,9
4,10,faramir,1
4,10,fashion,1
4,10,fast,3
4,10,fastened,1
4,10,favourites,1
4,10,fear,3
4,10,feared,1
4,10,feel,2
4,10,feeling,1
4,10,feet,8
4,10,fell,6
4,10,fellow,6
4,10,felt,2
4,10,fending,1
4,10,few,8
4,10,fierce,1
4,10,fight,1
4,10,figures,4
4,10,filled,2
4,10,filth,4
4,10,find,8
4,10,fine,1
4,10,fire,1
4,10,firmament,1
4,10,first,4
4,10,fish,1
4,10,flame,1
4,10,flamed,1
4,10,flames,1
4,10,flat,1
4,10,flesh,1
4,10,flicker,2
4,10,flight,1
4,10,flung,1
4,10,flutter,1
4,10,fly,1
4,10,fog,1
4,10,folded,1
4,10,folds,1
4,10,folk,1
4,10,follow,2
4,10,fool,2
4,10,foot,1
4,10,for,39
4,10,force,1
4,10,forced,1
4,10,forehead,1
4,10,forelegs,2
4,10,forge,1
4,10,forget,2
4,10,forgetting,1
4,10,forging,1
4,10,forgive,1
4,10,forgiven,1
4,10,forgotten,1
4,10,forty,1
4,10,forward,5
4,10,fought,2
4,10,foul,3
4,10,found,10
4,10,four,1
4,10,free,1
4,10,fro,1
4,10,frodo,30
4,10,frog,1
4,10,from,25
4,10,front,1
4,10,frothed,1
4,10,frowning,1
4,10,full,1
4,10,fumbled,1
4,10,fun,3
4,10,funny,5
4,10,fur,1
4,10,fury,3
4,10,gabbled,1
4,10,galadriel,3
4,10,game,2
4,10,gamgee,1
4,10,gandalf,1
4,10,garment,1
4,10,garn,1
4,10,gash,1
4,10,gasping,1
4,10,gate,2
4,10,gathered,1
4,10,gathering,1
4,10,gave,7
4,10,gently,3
4,10,get,11
4,10,gets,2
4,10,ghastly,1
4,10,gilthoniel,2
4,10,give,2
4,10,given,1
4,10,gives,1
4,10,glance,1
4,10,glare,1
4,10,glaring,1
4,10,glass,2
4,10,gleaming,1
4,10,gleeful,1
4,10,glens,1
4,10,glimmer,1
4,10,gloating,1
4,10,gloom,1
4,10,gloomy,1
4,10,glowed,1
4,10,go,30
4,10,going,18
4,10,goings,1
4,10,gold,1
4,10,gollum,2
4,10,gondor,1
4,10,gone,4
4,10,gongs,1
4,10,good,12
4,10,gorbag,18
4,10,got,22
4,10,grain,1
4,10,grasp,1
4,10,great,17
4,10,greater,2
4,10,greatly,1
4,10,green,3
4,10,grew,3
4,10,grey,3
4,10,grief,1
4,10,grieve,1
4,10,grime,1
4,10,grimly,1
4,10,gripping,1
4,10,groaned,1
4,10,groping,1
4,10,ground,11
4,10,growing,3
4,10,growled,4
4,10,grown,1
4,10,growth,1
4,10,grr,1
4,10,grumbling,1
4,10,grunted,2
4,10,guard,3
4,10,guess,5
4,10,had,58
4,10,hai,3
4,10,hair,1
4,10,half,4
4,10,hall,1
4,10,hamfast,1
4,10,hand,15
4,10,hands,5
4,10,handy,1
4,10,hanging,1
4,10,happen,1
4,10,happened,1
4,10,hard,3
4,10,hardened,1
4,10,hare,1
4,10,harm,1
4,10,harri,1
4,10,harsh,2
4,10,has,5
4,10,hasten,1
4,10,hastening,1
4,10,have,15
4,10,haven,3
4,10,having,1
4,10,hazy,1
4,10,he,207
4,10,head,15
4,10,healed,1
4,10,hear,2
4,10,heard,10
4,10,hearing,3
4,10,heart,5
4,10,heaved,1
4,10,heaven,1
4,10,heavier,1
4,10,heaviest,1
4,10,heaving,1
4,10,heavy,1
4,10,heed,2
4,10,heeded,1
4,10,height,1
4,10,held,4
4,10,help,1
4,10,her,59
4,10,here,11
4,10,hereabouts,1
4,10,hers,1
4,10,herself,3
4,10,hewed,1
4,10,hid,1
4,10,hidden,1
4,10,hide,3
4,10,hideous,3
4,10,hiding,1
4,10,high,9
4,10,hilt,2
4,10,him,81
4,10,himself,17
4,10,hint,1
4,10,his,91
4,10,history,1
4,10,hit,1
4,10,hoarse,1
4,10,hobbit,1
4,10,hoi,3
4,10,hola,2
4,10,hold,1
4,10,holding,1
4,10,hole,3
4,10,home,1
4,10,hood,1
4,10,hoot,1
4,10,hooting,1
4,10,hope,1
4,10,hoping,1
4,10,horn,2
4,10,horns,2
4,10,horribly,1
4,10,horror,1
4,10,hot,1
4,10,hour,2
4,10,hours,2
4,10,house,1
4,10,how,9
4,10,however,1
4,10,hue,2
4,10,huge,1
4,10,hundred,2
4,10,hunger,1
4,10,hunt,2
4,10,hunting,1
4,10,hurled,1
4,10,hurried,1
4,10,hurrying,1
4,10,hurt,1
4,10,i,81
4,10,if,30
4,10,impudence,1
4,10,in,111
4,10,incline,1
4,10,indeed,1
4,10,indomitable,1
4,10,infection,1
4,10,inner,1
4,10,inside,7
4,10,intact,1
4,10,intend,1
4,10,intent,1
4,10,interfere,1
4,10,interfering,1
4,10,into,15
4,10,intolerable,2
4,10,intrusion,1
4,10,invisible,1
4,10,iron,1
4,10,is,19
4,10,isn,2
4,10,issued,1
4,10,it,87
4,10,its,8
4,10,jerked,1
4,10,job,2
4,10,jostling,1
4,10,journey,4
4,10,just,5
4,10,keep,4
4,10,keeping,1
4,10,kept,3
4,10,kill,2
4,10,kind,1
4,10,king,2
4,10,kissed,1
4,10,kitten,1
4,10,knees,1
4,10,knelt,2
4,10,knew,8
4,10,knobbed,1
4,10,know,11
4,10,knowing,1
4,10,known,2
4,10,laboured,1
4,10,ladies,1
4,10,lads,7
4,10,lady,2
4,10,ladyship,4
4,10,laid,3
4,10,lair,3
4,10,land,2
4,10,language,1
4,10,larder,1
4,10,large,1
4,10,last,20
4,10,latch,1
4,10,late,1
4,10,later,2
4,10,laugh,1
4,10,laughed,3
4,10,laughing,2
4,10,lay,7
4,10,layer,2
4,10,le,1
4,10,leaders,1
4,10,leading,1
4,10,leap,1
4,10,leaped,1
4,10,leaping,1
4,10,learn,1
4,10,least,1
4,10,leave,8
4,10,leaving,1
4,10,led,1
4,10,left,7
4,10,legs,5
4,10,lend,1
4,10,less,3
4,10,let,8
4,10,letter,1
4,10,lie,1
4,10,life,2
4,10,lift,1
4,10,lifted,2
4,10,light,8
4,10,lightnings,1
4,10,lights,2
4,10,like,18
4,10,likely,2
4,10,likes,1
4,10,limbs,1
4,10,limp,1
4,10,listen,3
4,10,listened,2
4,10,listening,2
4,10,little,10
4,10,livid,1
4,10,ll,25
4,10,lock,1
4,10,lonely,3
4,10,long,9
4,10,longer,1
4,10,look,5
4,10,looked,7
4,10,looking,1
4,10,loose,5
4,10,loosed,1
4,10,loosened,1
4,10,loot,1
4,10,lords,1
4,10,lorien,1
4,10,lose,1
4,10,lost,2
4,10,lot,4
4,10,louder,1
4,10,love,2
4,10,lovely,1
4,10,low,2
4,10,lower,1
4,10,lowered,2
4,10,loyal,1
4,10,lubber,1
4,10,luck,1
4,10,lugbërz,14
4,10,lurking,1
4,10,lying,6
4,10,lãrien,1
4,10,m,9
4,10,mad,1
4,10,made,4
4,10,madly,1
4,10,maimed,1
4,10,main,1
4,10,make,7
4,10,maker,1
4,10,making,3
4,10,malice,2
4,10,man,1
4,10,manages,1
4,10,many,4
4,10,marched,1
4,10,marching,1
4,10,master,23
4,10,masters,1
4,10,mate,1
4,10,matter,1
4,10,may,8
4,10,maybe,3
4,10,me,20
4,10,meant,1
4,10,meantime,1
4,10,meat,3
4,10,member,1
4,10,men,1
4,10,menel,1
4,10,mention,1
4,10,mess,1
4,10,message,3
4,10,messages,1
4,10,middle,1
4,10,might,2
4,10,miles,1
4,10,minas,1
4,10,mind,7
4,10,minute,2
4,10,minutes,1
4,10,mirror,1
4,10,mischief,1
4,10,miserable,1
4,10,misery,2
4,10,misjudged,1
4,10,mission,1
4,10,mist,4
4,10,mistakes,2
4,10,mithril,1
4,10,moment,7
4,10,monster,2
4,10,mood,1
4,10,more,21
4,10,morgul,2
4,10,most,5
4,10,motion,1
4,10,motionless,1
4,10,mountain,1
4,10,mountains,4
4,10,mouth,2
4,10,move,3
4,10,mr,12
4,10,much,2
4,10,murmur,1
4,10,murmured,1
4,10,music,1
4,10,must,7
4,10,muttered,1
4,10,my,22
4,10,myself,1
4,10,nail,1
4,10,nails,1
4,10,nallon,1
4,10,nameless,2
4,10,nar,1
4,10,narrowed,1
4,10,nasty,1
4,10,nature,1
4,10,nazgël,4
4,10,near,4
4,10,nearer,2
4,10,nearly,3
4,10,neck,4
4,10,need,2
4,10,neither,1
4,10,never,6
4,10,new,2
4,10,news,1
4,10,nguruthos,1
4,10,nice,2
4,10,night,2
4,10,nin,1
4,10,no,38
4,10,noise,4
4,10,none,3
4,10,nor,7
4,10,not,56
4,10,nothing,9
4,10,nothingness,1
4,10,noticed,1
4,10,now,34
4,10,nowadays,1
4,10,nursing,1
4,10,o,2
4,10,of,160
4,10,off,11
4,10,often,2
4,10,oho,1
4,10,old,8
4,10,on,58
4,10,once,9
4,10,one,22
4,10,ones,1
4,10,only,13
4,10,onslaught,1
4,10,ooze,1
4,10,open,1
4,10,opening,3
4,10,or,41
4,10,orb,1
4,10,orc,7
4,10,orcs,13
4,10,ordered,2
4,10,orders,4
4,10,other,10
4,10,others,2
4,10,otherwise,1
4,10,ought,1
4,10,our,2
4,10,out,21
4,10,over,9
4,10,owing,1
4,10,own,8
4,10,paces,1
4,10,pain,3
4,10,palan,1
4,10,pale,5
4,10,panting,1
4,10,part,3
4,10,parties,2
4,10,pass,3
4,10,passage,5
4,10,passed,4
4,10,passing,1
4,10,past,1
4,10,path,4
4,10,patrol,2
4,10,pay,2
4,10,peered,1
4,10,perhaps,7
4,10,permission,1
4,10,person,1
4,10,phantom,2
4,10,phial,2
4,10,picture,1
4,10,pierced,1
4,10,pin,2
4,10,pit,1
4,10,pitted,1
4,10,place,8
4,10,places,2
4,10,plain,1
4,10,plainly,1
4,10,plans,1
4,10,plates,1
4,10,play,1
4,10,playing,1
4,10,point,4
4,10,poison,3
4,10,poor,1
4,10,pot,2
4,10,potency,1
4,10,power,1
4,10,precious,1
4,10,present,2
4,10,presently,1
4,10,pressed,1
4,10,pretty,1
4,10,pricked,1
4,10,prisoner,4
4,10,probably,2
4,10,prop,1
4,10,proper,1
4,10,purpose,1
4,10,pursuing,1
4,10,pushed,1
4,10,put,9
4,10,putrid,1
4,10,putting,1
4,10,quailed,1
4,10,quest,2
4,10,quick,2
4,10,quicker,1
4,10,quickly,1
4,10,quiet,2
4,10,quietly,1
4,10,quite,1
4,10,quivered,1
4,10,quivering,1
4,10,rabble,1
4,10,raced,1
4,10,racket,2
4,10,radiance,1
4,10,rage,2
4,10,raised,2
4,10,raising,1
4,10,ran,5
4,10,rapidly,1
4,10,rate,1
4,10,rather,1
4,10,re,9
4,10,reach,3
4,10,reached,3
4,10,read,1
4,10,real,1
4,10,realized,1
4,10,really,1
4,10,rear,1
4,10,rebel,1
4,10,rebuilding,1
4,10,receding,1
4,10,reckon,2
4,10,recovering,1
4,10,red,4
4,10,reeled,1
4,10,reeling,2
4,10,regular,1
4,10,rejoicing,1
4,10,release,1
4,10,reluctant,1
4,10,remaining,1
4,10,remember,1
4,10,remembered,1
4,10,remote,1
4,10,rend,1
4,10,rending,1
4,10,repeated,1
4,10,reply,1
4,10,report,2
4,10,reported,1
4,10,resolve,1
4,10,rest,3
4,10,return,1
4,10,revealed,1
4,10,right,12
4,10,ring,15
4,10,rivendell,1
4,10,road,2
4,10,roads,1
4,10,roaring,1
4,10,rock,2
4,10,rolled,1
4,10,roof,1
4,10,room,1
4,10,round,7
4,10,roused,1
4,10,ruin,2
4,10,rule,2
4,10,rumbling,1
4,10,run,3
4,10,running,2
4,10,rushed,1
4,10,rut,1
4,10,s,88
4,10,safe,4
4,10,safest,1
4,10,said,28
4,10,sam,37
