book_id,chap_num,term_str,n,tfidf
5,4,halfling,5,0.0009104501222770446
5,4,halflings,2,0.00038231663990598525
5,4,hall,2,0.00022227991867890596
5,4,halls,3,0.0004341650882807353
5,4,halt,1,0.00014472169609357842
5,4,halted,4,0.00013557504960449117
5,4,hammer,1,0.0002505679652575806
5,4,hand,13,5.216066939089387e-05
5,4,handful,1,0.0003353856073271311
5,4,hands,7,4.2482852177713186e-05
5,4,happened,1,5.990405402402796e-05
5,4,happening,1,0.00018209002445540893
5,4,harad,3,0.000669788349999876
5,4,haradrim,1,0.0002857704673168549
5,4,hard,3,5.0714709471604745e-05
5,4,hardiest,1,0.000505020891466232
5,4,hardihood,1,0.00037058810938640535
5,4,hardly,1,3.652539052840223e-05
5,4,harsh,2,0.0002768902825274831
5,4,has,35,6.964071661065424e-05
5,4,haste,4,0.00023961621609611185
5,4,hatred,1,0.0002116000586725681
5,4,hauberk,2,0.000616160850805685
5,4,hauled,1,0.0002361553273065787
5,4,have,67,0.0
5,4,hawks,1,0.00037058810938640535
5,4,hazard,1,0.00037058810938640535
5,4,he,241,0.0
5,4,head,12,4.8148310206978953e-05
5,4,heads,2,0.00011345107574633193
5,4,healed,1,0.00019115831995299262
5,4,hear,2,1.6321512342545036e-05
5,4,heard,13,2.5866551883957292e-05
5,4,hearing,2,0.0001945447647717169
5,4,heart,11,6.675876770783501e-05
5,4,hearted,3,0.0008573114019505647
5,4,hearts,6,0.00039912025900486664
5,4,heathen,1,0.0004202032493966815
5,4,heavier,1,0.000223262783333292
5,4,heaviest,1,0.00037058810938640535
5,4,heavy,5,9.596092274116878e-05
5,4,heed,2,0.00025356483320603527
5,4,heeded,1,0.0002505679652575806
5,4,heeding,1,0.0003353856073271311
5,4,heels,2,0.0005338153330499188
5,4,height,1,0.00011113995933945298
5,4,held,6,0.0001433948948678776
5,4,hell,1,0.000505020891466232
5,4,helm,2,0.00024268606519590538
5,4,help,3,3.736422094892396e-05
5,4,helped,1,0.00018209002445540893
5,4,henneth,1,0.0002857704673168549
5,4,herded,1,0.000505020891466232
5,4,here,18,0.0
5,4,hewed,1,0.000223262783333292
5,4,hewing,1,0.0003080804254028425
5,4,hewn,1,0.00012678241660301763
5,4,hidden,6,0.00017276664950212063
5,4,hide,1,0.00010172254522675205
5,4,hideous,2,0.00030267537047405646
5,4,hiding,1,0.00011613518317775394
5,4,high,11,6.675876770783501e-05
5,4,hills,3,9.395262332461046e-05
5,4,hilted,1,0.000505020891466232
5,4,him,45,0.0
5,4,himself,13,0.0
5,4,hinder,1,0.00020095282524730442
5,4,hindered,1,0.0002361553273065787
5,4,his,134,0.0
5,4,hither,3,0.00036402909779385806
5,4,hobbit,3,7.16974474339388e-05
5,4,hold,5,0.00018262695264201114
5,4,holding,1,0.00010634067788344214
5,4,holiday,1,0.0003080804254028425
5,4,hollen,1,0.000505020891466232
5,4,honour,2,0.0002649497688902655
5,4,hood,1,0.00014472169609357842
5,4,hooded,1,0.0002361553273065787
5,4,hoofs,1,0.00017364764332301582
5,4,hope,15,2.9846021404566106e-05
5,4,hoped,1,9.297839824082299e-05
5,4,horns,4,0.0003890895295434338
5,4,horrible,2,0.00030267537047405646
5,4,horror,2,0.00024268606519590538
5,4,horse,2,0.00016186536223695934
5,4,horsed,1,0.00037058810938640535
5,4,horseman,2,0.0004232001173451362
5,4,horsemen,5,0.0007566884261851413
5,4,horses,4,0.0003553200050138615
5,4,host,5,0.0005806759158887698
5,4,hosts,3,0.0006028584757419133
5,4,hounded,1,0.000505020891466232
5,4,hour,8,0.00027115009920898234
5,4,hours,4,0.00027986880184627944
5,4,house,5,0.00016946881200561396
5,4,household,1,0.00016575032318803012
5,4,houses,3,0.00039742465333539827
5,4,housing,1,0.0003353856073271311
5,4,how,8,4.855183106024364e-05
5,4,however,2,0.00016963528413910093
5,4,huge,5,0.0004648919912041149
5,4,hundred,1,5.362749919419109e-05
5,4,hunger,2,0.00038231663990598525
5,4,hungry,1,0.00010172254522675205
5,4,hunted,2,0.00040190565049460884
5,4,hunters,1,0.00018209002445540893
5,4,hurled,1,0.000223262783333292
5,4,hurried,2,0.00033150064637606024
5,4,hurrying,2,0.00023227036635550788
5,4,hurt,1,8.093268111847967e-05
5,4,i,118,0.0
5,4,idea,1,0.00018209002445540893
5,4,idleness,1,0.0004202032493966815
5,4,if,44,0.0
5,4,ifs,1,0.000505020891466232
5,4,ill,5,0.00025302981584766394
5,4,image,1,0.0003080804254028425
5,4,images,1,0.0002857704673168549
5,4,impenetrable,1,0.0002669076665249594
5,4,imprisoned,1,0.0003353856073271311
5,4,imrahil,1,0.000223262783333292
5,4,in,175,0.0
5,4,inadequate,1,0.000505020891466232
5,4,incalculable,1,0.000505020891466232
5,4,indeed,8,4.855183106024364e-05
5,4,indomitable,2,0.0007411762187728107
5,4,indoors,1,0.0002669076665249594
5,4,ingold,1,0.0004202032493966815
5,4,innumerable,1,0.0003080804254028425
5,4,intend,1,0.0002857704673168549
5,4,intent,1,0.0002361553273065787
5,4,into,23,0.0
5,4,iron,2,0.0002034450904535041
5,4,is,77,0.0
5,4,isle,2,0.0005715409346337098
5,4,issue,1,0.0002857704673168549
5,4,issued,1,0.000223262783333292
5,4,it,142,0.0
5,4,ithilien,4,0.0006945905732920633
5,4,its,9,1.7907612842739663e-05
5,4,jet,1,0.0003353856073271311
5,4,joined,2,0.00028944339218715684
5,4,journey,1,2.389914914464627e-05
5,4,judged,1,0.0002669076665249594
5,4,judgement,3,0.0007517038957727418
5,4,just,7,0.00011833432210041108
5,4,keep,5,3.0344894412652275e-05
5,4,keeping,3,0.00031902203365032647
5,4,kept,5,0.00023828621187791136
5,4,key,1,0.0002669076665249594
5,4,kicked,1,0.0003080804254028425
5,4,kill,1,0.00014472169609357842
5,4,kindled,1,0.00013844514126374154
5,4,kindly,1,0.00014472169609357842
5,4,king,4,0.00022690215149266386
5,4,kingly,1,0.0002505679652575806
5,4,kings,4,0.0003237307244739187
5,4,kinsman,1,0.0002669076665249594
5,4,kneeling,1,0.0002669076665249594
5,4,knees,1,8.093268111847967e-05
5,4,knew,7,0.0001026171482642501
5,4,knights,4,0.0008464002346902724
5,4,know,8,0.0
5,4,knowing,1,0.00010172254522675205
5,4,known,9,0.00030504386161010516
5,4,knows,1,7.716727659274147e-05
5,4,labour,2,0.0002649497688902655
5,4,lad,1,0.00013247488444513274
5,4,laid,2,3.838436909646751e-05
5,4,lamp,1,0.00019115831995299262
5,4,land,8,1.5917878082435254e-05
5,4,lanes,2,0.0006707712146542622
5,4,lantern,4,0.0010022718610303225
5,4,large,1,6.316734052230072e-05
5,4,last,22,0.0
5,4,late,3,0.00014297172712674682
5,4,later,1,6.996720046156986e-05
5,4,laugh,1,0.00015833193122447294
5,4,laughed,2,5.758888316737355e-05
5,4,laughter,1,0.00013844514126374154
5,4,lay,11,6.675876770783501e-05
5,4,leading,1,7.716727659274147e-05
5,4,leads,1,0.00019115831995299262
5,4,leagues,4,0.00037191359296329194
5,4,leaned,1,0.00013247488444513274
5,4,leaped,2,0.00016963528413910093
5,4,learn,4,0.0003553200050138615
5,4,learned,1,8.883000125346538e-05
5,4,least,2,2.4909480632615977e-05
5,4,leave,8,4.855183106024364e-05
5,4,leaving,1,9.727238238585845e-05
5,4,lebennin,1,0.0002857704673168549
5,4,led,2,3.838436909646751e-05
5,4,left,14,0.0
5,4,legends,1,0.000223262783333292
5,4,leisure,1,0.0003080804254028425
5,4,length,8,0.000358223277818339
5,4,less,11,0.0001859539347292174
5,4,lest,2,0.00040190565049460884
5,4,let,9,0.0
5,4,letting,1,0.0002505679652575806
5,4,lidless,1,0.00037058810938640535
5,4,lies,2,0.00016186536223695934
5,4,life,3,0.00010957617158520669
5,4,lift,1,0.0002116000586725681
5,4,lifted,2,8.955581945458475e-05
5,4,lifting,1,0.00019115831995299262
5,4,light,9,0.0
5,4,lightly,1,0.00019115831995299262
5,4,lightning,1,0.00016575032318803012
5,4,like,24,0.0
5,4,liked,1,0.000223262783333292
5,4,likely,2,0.00016186536223695934
5,4,likeness,1,0.000223262783333292
5,4,liking,1,0.00020095282524730442
5,4,line,4,0.0003237307244739187
5,4,lines,4,0.0005537805650549662
5,4,lips,1,0.00013844514126374154
5,4,listen,3,0.00026649000376039616
5,4,listening,1,5.990405402402796e-05
5,4,lit,2,0.00014702857830984492
5,4,little,13,0.0
5,4,live,4,0.00022690215149266386
5,4,lived,3,0.0003334198780183589
5,4,livery,3,0.001111764328159216
5,4,lives,2,0.00025356483320603527
5,4,living,1,3.921486124318918e-05
5,4,loaf,1,0.0004202032493966815
5,4,lodging,1,0.0002857704673168549
5,4,lofty,1,0.0002116000586725681
5,4,long,27,0.0
5,4,longer,4,7.676873819293502e-05
5,4,look,6,3.641387329518273e-05
5,4,looked,18,3.5815225685479326e-05
5,4,looking,3,1.8206936647591364e-05
5,4,loomed,1,9.727238238585845e-05
5,4,looming,2,0.00040190565049460884
5,4,loosed,1,0.0002669076665249594
5,4,lord,46,0.0014406068909773606
5,4,lordly,2,0.0007411762187728107
5,4,lords,2,0.00018595679648164597
5,4,lore,1,0.00012678241660301763
5,4,lose,2,0.00028944339218715684
5,4,loss,2,0.00025356483320603527
5,4,lost,2,3.838436909646751e-05
5,4,louder,1,0.00015133768523702823
5,4,love,1,9.727238238585845e-05
5,4,loved,2,0.00033150064637606024
5,4,loves,1,0.0002857704673168549
5,4,low,4,0.00010528926907961001
5,4,lowering,1,0.000223262783333292
5,4,lowly,1,0.0004202032493966815
5,4,loyal,1,0.00037058810938640535
5,4,lurking,1,0.000223262783333292
5,4,lórien,1,0.0002505679652575806
5,4,m,1,5.990405402402796e-05
5,4,mad,2,0.000446525566666584
5,4,made,5,9.948673801522034e-06
5,4,madman,1,0.000505020891466232
5,4,madmen,1,0.000505020891466232
5,4,madness,3,0.0004972509695640903
5,4,mail,3,0.00030516763568025617
5,4,main,2,0.0001945447647717169
5,4,make,8,0.0
5,4,malice,3,0.00045401305571108474
5,4,man,12,0.00037581049329844183
5,4,manned,1,0.0003353856073271311
5,4,manner,3,0.0004749957936734188
5,4,mansions,1,0.0004202032493966815
5,4,mantled,1,0.0002857704673168549
5,4,many,27,0.0
5,4,marble,1,0.0003080804254028425
5,4,marching,3,0.00045401305571108474
5,4,marish,1,0.0003353856073271311
5,4,mark,1,8.481764206955047e-05
5,4,marred,1,0.0004202032493966815
5,4,marshes,1,0.00019115831995299262
5,4,marvelled,1,0.0002857704673168549
5,4,marvellous,1,0.000223262783333292
5,4,marvellously,1,0.00037058810938640535
5,4,mass,1,0.0002361553273065787
5,4,master,15,9.103468323795683e-05
5,4,mastered,1,0.0002505679652575806
5,4,mastering,1,0.0004202032493966815
5,4,match,1,0.00016575032318803012
5,4,matter,1,6.996720046156986e-05
5,4,matters,3,0.0004153354237912247
5,4,may,22,0.0
5,4,maybe,7,8.718318221415592e-05
5,4,me,31,0.0
5,4,meal,1,0.00010172254522675205
5,4,mean,3,0.00013433372918187714
5,4,meanwhile,1,0.00019115831995299262
5,4,medicine,1,0.0004202032493966815
5,4,meet,2,9.531448475116455e-05
5,4,meeting,1,0.00011613518317775394
5,4,memory,3,0.00014297172712674682
5,4,men,56,0.0009466745768032886
5,4,menace,2,0.00036418004891081786
5,4,messenger,2,0.0004232001173451362
5,4,messengers,2,0.00040190565049460884
5,4,messes,1,0.000505020891466232
5,4,met,2,0.00010725499838838218
5,4,middle,4,0.00010528926907961001
5,4,midst,1,6.996720046156986e-05
5,4,might,10,1.989734760304407e-05
5,4,mighty,2,0.00011980810804805592
5,4,mile,1,9.727238238585845e-05
5,4,miles,1,5.6725537873165966e-05
5,4,milk,1,0.0003353856073271311
5,4,minas,6,0.000485596086710878
5,4,mind,3,3.0866742041255365e-05
5,4,mindolluin,4,0.000893051133333168
5,4,minds,1,0.00012134303259795269
5,4,mine,1,9.297839824082299e-05
5,4,mirk,1,0.00037058810938640535
5,4,mischief,1,0.00017364764332301582
5,4,miserable,1,0.00017364764332301582
5,4,missiles,2,0.001010041782932464
5,4,mithrandir,7,0.0014812004107079768
5,4,mixed,1,0.0002505679652575806
5,4,mockery,1,0.0003080804254028425
5,4,moment,8,4.855183106024364e-05
5,4,mood,2,0.0002768902825274831
5,4,mordor,3,0.00010957617158520669
5,4,more,30,0.0
5,4,morgul,4,0.0006053507409481129
5,4,morgulduin,1,0.0004202032493966815
5,4,morning,8,4.855183106024364e-05
5,4,most,7,0.0001343452918376363
5,4,mostly,1,0.00015133768523702823
5,4,mountain,2,8.955581945458475e-05
5,4,mounted,4,0.0006333277248978918
5,4,mourners,1,0.000505020891466232
5,4,mouth,1,5.0605963169532786e-05
5,4,move,2,9.531448475116455e-05
5,4,moved,3,0.00015181788950859837
5,4,movements,1,0.0002361553273065787
5,4,moving,2,0.00011345107574633193
5,4,much,10,0.0
5,4,multiplied,1,0.000505020891466232
5,4,murmured,2,0.0002768902825274831
5,4,must,18,0.0
5,4,muttered,3,0.0002544529262086514
5,4,my,37,0.0
5,4,myself,4,0.00021450999677676436
5,4,mûmakil,1,0.0004202032493966815
5,4,name,2,3.3809806314403166e-05
5,4,named,1,0.00018209002445540893
5,4,nameless,1,0.00017364764332301582
5,4,names,1,8.883000125346538e-05
5,4,narrow,2,0.00014702857830984492
5,4,nay,9,0.0009155029070407685
5,4,nazgûl,8,0.0018892426184526296
5,4,near,6,0.0
5,4,need,5,5.1444570068758946e-05
5,4,needed,3,0.0002205428674647674
5,4,needless,2,0.0006707712146542622
5,4,needs,2,0.0003166638624489459
5,4,neither,2,4.304607162778338e-05
5,4,nephew,1,0.0003353856073271311
5,4,nerveless,1,0.0004202032493966815
5,4,never,1,1.9897347603044068e-06
5,4,new,6,0.0001433948948678776
5,4,newcomer,1,0.00037058810938640535
5,4,newcomers,1,0.0002857704673168549
5,4,news,7,0.0002556777336988156
5,4,next,2,0.00010725499838838218
5,4,nick,1,0.0003080804254028425
5,4,nigh,2,0.00023227036635550788
5,4,night,12,7.282774659036546e-05
5,4,nightfall,1,0.00013844514126374154
5,4,nights,1,0.00012134303259795269
5,4,nimrodel,2,0.0006707712146542622
5,4,no,42,0.0
5,4,nobility,1,0.000505020891466232
5,4,nodded,1,0.00019115831995299262
5,4,noise,1,5.6725537873165966e-05
5,4,none,2,7.305078105680447e-05
5,4,nonetheless,1,0.00015833193122447294
5,4,noon,2,0.00022227991867890596
5,4,nor,2,8.024718367829826e-06
5,4,north,9,0.00013193633348260728
5,4,northern,1,8.093268111847967e-05
5,4,northward,4,0.0003890895295434338
5,4,not,104,0.0
5,4,note,2,0.0004723106546131574
5,4,nothing,5,7.329796304589292e-05
5,4,nothingness,1,0.00037058810938640535
5,4,noticed,1,0.00011613518317775394
5,4,now,65,0.0
5,4,numbers,2,0.0005011359305151612
5,4,númenor,2,0.0006707712146542622
5,4,occasion,2,0.0005011359305151612
5,4,of,365,0.0
5,4,off,4,2.427591553012182e-05
5,4,often,4,0.00014610156211360893
5,4,oh,1,0.00012678241660301763
5,4,oil,1,0.0004202032493966815
5,4,old,14,5.617302857480878e-05
5,4,on,80,0.0
5,4,once,14,2.7856286644261697e-05
5,4,oncoming,1,0.0003080804254028425
5,4,one,26,0.0
5,4,ones,1,0.00015133768523702823
5,4,onlooker,1,0.000505020891466232
5,4,only,16,0.0
5,4,onset,2,0.0005011359305151612
5,4,onslaught,1,0.0003080804254028425
5,4,open,1,1.2454740316307988e-05
5,4,opened,1,4.4777909727292373e-05
5,4,opening,1,7.351428915492246e-05
5,4,oppose,1,0.0003353856073271311
5,4,oppressed,1,0.0003353856073271311
5,4,or,45,0.0
5,4,orc,1,7.351428915492246e-05
5,4,orcs,6,0.0003217649951651465
5,4,ordeal,1,0.000505020891466232
5,4,order,2,0.00025356483320603527
5,4,ordered,2,0.00028944339218715684
5,4,orders,2,0.00033150064637606024
5,4,orthanc,1,0.00017364764332301582
5,4,osgiliath,9,0.001362039167133254
5,4,other,13,0.0
5,4,others,13,0.00013375588217877328
5,4,our,12,2.3876817123652883e-05
5,4,out,40,0.0
5,4,outer,6,0.0008683301765614706
5,4,outnumbered,1,0.00037058810938640535
5,4,outran,1,0.000505020891466232
5,4,outside,4,0.00022690215149266386
5,4,outward,1,0.0002505679652575806
5,4,over,12,2.3876817123652883e-05
5,4,overhanging,1,0.0003080804254028425
5,4,overmatched,1,0.000505020891466232
5,4,overtaking,1,0.00037058810938640535
5,4,overthrown,3,0.0007517038957727418
5,4,own,11,4.413595102306404e-05
5,4,paced,3,0.0008573114019505647
5,4,paid,2,0.00040190565049460884
5,4,pain,1,0.00011113995933945298
5,4,paladin,1,0.00037058810938640535
5,4,pale,6,0.00011515310728940254
5,4,pall,1,0.00037058810938640535
5,4,panting,1,0.0002505679652575806
5,4,part,5,0.00014397220791843388
5,4,parted,2,0.00036418004891081786
5,4,parting,1,0.00016575032318803012
5,4,pass,1,2.152303581389169e-05
5,4,passage,4,0.00037191359296329194
5,4,passed,18,3.5815225685479326e-05
5,4,passing,1,2.8794441583686774e-05
5,4,past,2,0.00011345107574633193
5,4,pat,1,0.000505020891466232
5,4,path,1,3.921486124318918e-05
5,4,paths,1,7.716727659274147e-05
5,4,patient,1,0.0003080804254028425
5,4,pause,1,0.0002116000586725681
5,4,pay,2,0.0002649497688902655
5,4,peace,2,8.392954906693436e-05
5,4,peered,1,0.00013844514126374154
5,4,pelennor,10,0.0023615532730657867
5,4,people,6,0.00020336257440673676
5,4,perceive,1,0.00020095282524730442
5,4,perceiving,1,0.0003353856073271311
5,4,perchance,1,0.00037058810938640535
5,4,peregrin,4,0.0005537805650549662
5,4,perhaps,5,0.00013161158634951252
5,4,peril,3,0.00016088249758257326
5,4,perilous,2,0.00023227036635550788
5,4,perils,1,0.00015833193122447294
5,4,permit,2,0.0006707712146542622
5,4,permitted,1,0.000223262783333292
5,4,persons,1,0.0004202032493966815
5,4,petty,1,0.000505020891466232
5,4,pheriannath,1,0.00037058810938640535
5,4,pierce,2,0.000446525566666584
5,4,piercing,2,0.00036418004891081786
5,4,pillared,1,0.0003080804254028425
5,4,pillowed,1,0.0004202032493966815
5,4,pippin,67,0.0026273957032936753
5,4,pitiless,1,0.0004202032493966815
5,4,pitted,1,0.0003353856073271311
5,4,pity,1,0.00011613518317775394
5,4,place,8,9.963792253046391e-05
5,4,places,6,0.0002686674583637543
5,4,plain,3,9.395262332461046e-05
5,4,plains,1,0.00017364764332301582
5,4,plan,1,0.00015833193122447294
5,4,planned,1,0.0002857704673168549
5,4,play,1,0.00018209002445540893
5,4,pleased,1,0.00013247488444513274
5,4,point,3,0.00018950202156690216
5,4,points,2,0.00034729528664603163
5,4,poison,1,0.0002669076665249594
5,4,poisonous,1,0.0003353856073271311
5,4,policies,1,0.0002857704673168549
5,4,pool,1,0.00012678241660301763
5,4,poor,2,0.00011345107574633193
5,4,poorly,1,0.000505020891466232
5,4,porter,2,0.000840406498793363
5,4,position,1,0.0003080804254028425
5,4,post,1,0.0002669076665249594
5,4,posts,2,0.00038231663990598525
5,4,pour,1,0.0002361553273065787
5,4,poured,1,0.00020095282524730442
5,4,pouring,1,0.00018209002445540893
5,4,power,6,0.00020336257440673676
5,4,praise,1,0.000223262783333292
5,4,precipice,1,0.0002505679652575806
5,4,prepared,1,0.00010634067788344214
5,4,preparing,1,0.0002669076665249594
5,4,presence,1,0.0002505679652575806
5,4,present,2,0.00015433455318548294
5,4,presentable,1,0.000505020891466232
5,4,presently,3,0.0003334198780183589
5,4,press,2,0.00040190565049460884
5,4,pressed,3,0.00045401305571108474
5,4,prevailed,1,0.0004202032493966815
5,4,prevented,1,0.0003080804254028425
5,4,prey,1,0.0002116000586725681
5,4,prince,7,0.0013381082396709484
5,4,private,1,0.0002361553273065787
5,4,profit,1,0.0003353856073271311
5,4,protect,1,0.0003353856073271311
5,4,proud,3,0.00031902203365032647
5,4,proudly,3,0.0008007229995748782
5,4,provide,1,0.0004202032493966815
5,4,provided,2,0.000616160850805685
5,4,pupil,1,0.00037058810938640535
5,4,purpose,3,0.00020990160138470958
5,4,pursued,1,0.00016575032318803012
5,4,pursuers,1,0.0002669076665249594
5,4,put,6,0.00010142941894320949
5,4,pyre,2,0.000840406498793363
5,4,quail,1,0.0002857704673168549
5,4,quailed,1,0.0002361553273065787
5,4,quelling,1,0.0004202032493966815
5,4,questions,1,0.00013247488444513274
5,4,quick,1,6.652004316747778e-05
5,4,quickened,1,0.0002857704673168549
5,4,quickly,2,6.778752480224559e-05
5,4,quiet,2,0.00011980810804805592
5,4,quietly,1,9.297839824082299e-05
5,4,quite,2,0.00012633468104460144
5,4,race,5,0.0006339120830150882
5,4,raged,1,0.0003353856073271311
5,4,rain,1,7.716727659274147e-05
5,4,raised,1,8.481764206955047e-05
5,4,rallying,1,0.000505020891466232
5,4,ram,2,0.000840406498793363
5,4,rammas,4,0.0013415424293085243
5,4,ran,6,4.8964537027635104e-05
5,4,rang,2,0.0002126813557668843
5,4,range,1,0.0002505679652575806
5,4,rashly,1,0.00037058810938640535
5,4,rath,2,0.000616160850805685
5,4,rather,2,6.263508221640697e-05
5,4,rattled,1,0.00037058810938640535
5,4,raven,1,0.00037058810938640535
5,4,ravening,1,0.000505020891466232
5,4,re,1,5.362749919419109e-05
5,4,reach,2,0.00015433455318548294
5,4,reached,5,0.00015658770554101742
5,4,read,1,8.883000125346538e-05
5,4,ready,2,6.778752480224559e-05
5,4,rear,2,0.00038231663990598525
5,4,rearguard,2,0.0007411762187728107
5,4,rearward,1,0.000505020891466232
5,4,received,1,0.000223262783333292
5,4,recking,1,0.000505020891466232
5,4,reckless,1,0.0002669076665249594
5,4,recognized,1,0.0002857704673168549
5,4,recover,1,0.0003353856073271311
5,4,red,9,0.00011209266284677189
5,4,reduced,1,0.0004202032493966815
5,4,reek,1,0.0002361553273065787
5,4,refresh,1,0.00037058810938640535
5,4,refused,1,0.00019115831995299262
5,4,regiments,1,0.00037058810938640535
5,4,relaxed,1,0.0002857704673168549
5,4,release,1,0.0002669076665249594
5,4,released,4,0.0008038113009892177
5,4,relish,1,0.0003353856073271311
5,4,reluctantly,1,0.000223262783333292
5,4,remained,3,0.00015181788950859837
5,4,remains,1,0.00017364764332301582
5,4,remember,5,0.00015658770554101742
5,4,remembered,1,9.727238238585845e-05
5,4,remnant,2,0.0005715409346337098
5,4,remorse,1,0.000505020891466232
5,4,remote,2,0.00024268606519590538
5,4,removed,1,0.00013844514126374154
5,4,rend,2,0.000840406498793363
5,4,renown,1,0.0002669076665249594
5,4,rent,1,0.0002857704673168549
5,4,repaid,1,0.0003353856073271311
5,4,reporting,1,0.000505020891466232
5,4,rescue,1,0.0002857704673168549
5,4,resembled,1,0.000505020891466232
5,4,resistance,1,0.0003080804254028425
5,4,resolve,1,0.0002669076665249594
5,4,resolved,1,0.0003080804254028425
5,4,rest,5,9.596092274116878e-05
5,4,restraint,1,0.000505020891466232
5,4,retreat,10,0.0033538560732713106
5,4,retreating,1,0.0004202032493966815
5,4,return,7,0.0003336006966290759
5,4,returned,4,0.0001151777663347471
5,4,revealed,1,0.00015133768523702823
5,4,ridden,3,0.00045401305571108474
5,4,riddles,1,0.00020095282524730442
5,4,rider,5,0.00048636191192929227
5,4,riders,5,0.0002995202701201398
5,4,rides,1,0.0002361553273065787
5,4,riding,2,0.00013993440092313972
5,4,right,1,4.012359183914913e-06
5,4,ring,2,3.838436909646751e-05
5,4,ringed,1,0.0003353856073271311
5,4,rings,1,0.00011613518317775394
5,4,ringwraith,1,0.00037058810938640535
5,4,rising,1,3.652539052840223e-05
5,4,risked,1,0.0004202032493966815
5,4,risking,1,0.0004202032493966815
5,4,risks,1,0.000505020891466232
5,4,riven,1,0.0003080804254028425
5,4,river,10,0.0003652539052840223
5,4,rivers,1,0.00020095282524730442
5,4,road,7,1.3928143322130849e-05
5,4,roads,2,0.00014702857830984492
5,4,roamed,1,0.0003353856073271311
5,4,robbed,1,0.0003080804254028425
5,4,rode,9,0.0004554536685257951
5,4,rohan,9,0.0006616286023943021
5,4,rohirrim,4,0.0006053507409481129
5,4,rolled,5,0.0002995202701201398
5,4,room,2,0.00016963528413910093
5,4,roots,1,0.00010634067788344214
5,4,rope,1,0.0002361553273065787
5,4,rose,5,9.596092274116878e-05
5,4,round,2,1.6321512342545036e-05
5,4,roused,1,0.00011613518317775394
5,4,rout,2,0.0006707712146542622
5,4,rows,1,0.0002505679652575806
5,4,rue,1,0.0003353856073271311
5,4,ruefully,1,0.00037058810938640535
5,4,ruin,3,0.00029181714715757534
5,4,ruined,1,0.00011113995933945298
5,4,ruinous,3,0.0007084659819197361
5,4,rule,1,0.00015133768523702823
5,4,rules,1,0.0003080804254028425
5,4,rumbled,1,0.00037058810938640535
5,4,rumbles,1,0.000505020891466232
5,4,rumour,3,0.00039742465333539827
5,4,run,2,0.00010121192633906557
5,4,rung,1,0.0003353856073271311
5,4,runner,1,0.00037058810938640535
5,4,running,5,0.0002098238726673359
5,4,rush,1,0.00015133768523702823
5,4,rustic,1,0.0003080804254028425
5,4,s,31,0.0
5,4,sadly,2,0.00036418004891081786
5,4,sadness,1,0.0003080804254028425
5,4,said,96,0.0
5,4,sailed,1,0.0003353856073271311
5,4,same,2,5.2644634539805004e-05
5,4,sang,1,9.297839824082299e-05
5,4,sank,3,0.00027893519472246896
5,4,saruman,1,0.00010172254522675205
5,4,sat,12,9.792907405527021e-05
5,4,sauron,1,7.716727659274147e-05
5,4,savage,1,0.0002669076665249594
5,4,save,8,0.0001721842865111335
5,4,saved,2,0.0002649497688902655
5,4,saw,11,0.0
5,4,say,7,0.0
5,4,saying,3,0.00026649000376039616
5,4,scarce,1,0.0002669076665249594
5,4,scarcely,3,0.0008007229995748782
5,4,scattering,1,0.0003080804254028425
5,4,screech,1,0.0004202032493966815
5,4,screeched,1,0.000505020891466232
5,4,screen,1,0.0003080804254028425
5,4,sea,1,3.1317541108203484e-05
5,4,search,1,0.00012678241660301763
5,4,searing,1,0.0003353856073271311
5,4,seat,3,0.0004341650882807353
5,4,seats,1,0.0002669076665249594
5,4,second,3,0.00015181788950859837
5,4,secret,3,0.00014297172712674682
5,4,see,16,0.0
5,4,seeing,1,9.297839824082299e-05
5,4,seeking,1,0.00014472169609357842
5,4,seem,2,6.778752480224559e-05
5,4,seemed,14,0.0
5,4,seemingly,1,0.000223262783333292
5,4,seems,4,0.0001151777663347471
5,4,seen,9,0.0
5,4,sees,1,0.0002361553273065787
5,4,seldom,1,8.481764206955047e-05
5,4,send,5,0.00048636191192929227
5,4,sends,1,0.0002361553273065787
5,4,sent,6,0.0002352891674591351
5,4,sentinel,3,0.0009242412762085274
5,4,servant,2,0.00034729528664603163
5,4,servants,4,0.00037191359296329194
5,4,service,4,0.0005071296664120705
5,4,set,9,3.611123265523422e-05
5,4,setting,1,0.00012134303259795269
5,4,shadow,13,0.00016191162411200387
5,4,shadowfax,4,0.0006630012927521205
5,4,shadows,11,0.00013700214347938788
5,4,shaft,1,0.00019115831995299262
5,4,shake,1,0.0002116000586725681
5,4,shall,8,0.0
5,4,shape,2,0.00011345107574633193
5,4,shaped,1,0.00014472169609357842
5,4,shapeless,1,0.0002116000586725681
5,4,sheath,1,0.00018209002445540893
5,4,shining,3,0.00016088249758257326
5,4,ship,1,0.00016575032318803012
5,4,shire,2,7.842972248637836e-05
5,4,shock,1,0.0002361553273065787
5,4,shone,1,6.996720046156986e-05
5,4,shook,3,0.000242798043355439
5,4,shorn,1,0.0003353856073271311
5,4,short,2,3.838436909646751e-05
5,4,shot,4,0.0005788867843743137
5,4,should,12,0.0
5,4,shoulders,2,0.00012633468104460144
5,4,shout,2,0.00025356483320603527
5,4,shouted,2,0.0001945447647717169
5,4,shouting,1,0.00015833193122447294
5,4,shouts,1,0.00037058810938640535
